numerical__Application_Date,numerical__Age,numerical__Income,numerical__Debt_Ratio,numerical__Nb_Borrowers,numerical__Loan_Amt,numerical__Loan_Amt_Req,numerical__LTV,numerical__FICO_Score,numerical__Prior_Custom_Score,numerical__Current_Custom_Score,numerical__CB_Age_Oldest_TL,numerical__CB_Age_Newest_TL,numerical__CB_Avg_Mos_File,numerical__CB_Nb_Sat_TL,numerical__CB_Nb_60_Plus_TL,numerical__CB_Nb_90_Plus_TL,numerical__CB_Pct_Sat_TL,numerical__CB_Mos_Since_Dlq,numerical__CB_Max_Dlq_12_Mos,numerical__CB_Max_Dlq_Ever,numerical__CB_Nb_Total_TL,numerical__CB_Nb_TL_Open_12,numerical__CB_Pct_IL_TL,numerical__CB_Nb_Inq_6_Mos,numerical__CB_Nb_Inq_6_Mos_excl_7_Days,numerical__CB_Rev_Util,numerical__CB_IL_Util,numerical__CB_Nb_Rev_TL_w_Bal,numerical__CB_Nb_IL_TL_w_Bal,numerical__CB_Nb_Rev_Tl_75_Pct_Limit,numerical__CB_Pct_TL_w_Bal,categorical__Region_REG1,categorical__Region_REG2,categorical__Region_REG3,categorical__Region_REG4,categorical__Region_REG5,categorical__Bank_Relationship_M_Ever,categorical__Bank_Relationship_M_Open,categorical__Bank_Relationship_O_Ever,categorical__Bank_Relationship_O_Open,categorical__Bank_Relationship_nan,target
20101201.0,37.0,13333.0,21.0,2.0,292208.0,50000.0,98.0,743.0,285.0,275.0,168.0,1.0,83.0,21.0,0.0,0.0,91.0,25.0,6.0,6.0,23.0,2.0,35.0,2.0,2.0,8.0,62.0,3.0,3.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101101.0,25.0,3750.0,39.0,1.0,137000.0,35000.0,100.0,696.0,200.0,204.0,75.0,2.0,29.0,14.0,0.0,0.0,100.0,999.0,7.0,8.0,16.0,3.0,25.0,1.0,1.0,48.0,91.0,3.0,2.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20111101.0,61.0,6865.0,39.0,2.0,154744.0,85000.0,99.0,746.0,280.0,237.0,161.0,8.0,81.0,18.0,0.0,0.0,94.0,44.0,6.0,6.0,28.0,1.0,33.0,5.0,4.0,7.0,74.0,3.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
20120201.0,33.0,4801.0,23.0,2.0,71908.0,6000.0,96.0,647.0,244.0,205.0,150.0,6.0,36.0,25.0,0.0,0.0,100.0,999.0,7.0,8.0,26.0,4.0,58.0,0.0,0.0,70.0,60.0,7.0,4.0,2.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20100401.0,58.0,16456.0,29.0,2.0,430000.0,100000.0,92.0,666.0,277.0,257.0,321.0,11.0,110.0,27.0,0.0,0.0,93.0,17.0,6.0,6.0,29.0,1.0,48.0,1.0,1.0,44.0,38.0,9.0,4.0,1.0,93.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100401.0,41.0,8083.0,46.0,1.0,261000.0,74000.0,90.0,698.0,243.0,243.0,255.0,13.0,60.0,31.0,0.0,0.0,100.0,999.0,7.0,8.0,32.0,0.0,22.0,0.0,0.0,85.0,14.0,9.0,2.0,9.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20101001.0,57.0,3500.0,24.0,1.0,60330.0,26000.0,99.0,698.0,260.0,237.0,153.0,5.0,76.0,24.0,1.0,1.0,90.0,9.0,4.0,6.0,50.0,2.0,66.0,1.0,1.0,14.0,23.0,4.0,8.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
20110901.0,43.0,3305.0,27.0,2.0,88000.0,17000.0,19.0,749.0,274.0,233.0,119.0,8.0,54.0,22.0,0.0,0.0,100.0,999.0,7.0,8.0,25.0,3.0,36.0,3.0,3.0,28.0,92.0,2.0,2.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100301.0,31.0,5100.0,18.0,1.0,168000.0,17000.0,90.0,747.0,242.0,217.0,115.0,2.0,36.0,6.0,0.0,0.0,100.0,999.0,7.0,8.0,13.0,4.0,14.0,5.0,5.0,4.0,95.0,3.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
20110501.0,32.0,7708.0,30.0,2.0,295000.0,20000.0,74.0,559.0,174.0,174.0,496.0,2.0,74.0,17.0,7.0,1.0,74.0,2.0,3.0,5.0,27.0,6.0,48.0,1.0,1.0,53.0,93.0,3.0,5.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20120201.0,33.0,6300.0,24.0,1.0,255640.0,20000.0,57.0,761.0,257.0,250.0,143.0,2.0,57.0,22.0,0.0,0.0,100.0,999.0,7.0,8.0,24.0,4.0,17.0,2.0,2.0,7.0,60.0,6.0,3.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20101201.0,30.0,6917.0,45.0,1.0,183560.0,25000.0,75.0,750.0,237.0,237.0,189.0,11.0,96.0,21.0,1.0,1.0,96.0,77.0,6.0,3.0,24.0,1.0,8.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20110601.0,85.0,2900.0,26.0,1.0,211555.0,50000.0,24.0,814.0,287.0,263.0,398.0,76.0,233.0,5.0,0.0,0.0,100.0,999.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20111001.0,68.0,3666.0,36.0,2.0,115139.0,50000.0,92.0,674.0,252.0,179.0,247.0,3.0,119.0,27.0,0.0,0.0,93.0,4.0,4.0,6.0,3.0,3.0,22.0,1.0,1.0,53.0,98.0,7.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
20100701.0,50.0,3218.0,35.0,2.0,67001.0,14252.0,100.0,744.0,298.0,233.0,173.0,8.0,62.0,17.0,0.0,0.0,100.0,999.0,7.0,8.0,18.0,2.0,67.0,1.0,1.0,21.0,93.0,3.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
20110201.0,40.0,5000.0,22.0,2.0,91099.0,26000.0,100.0,631.0,219.0,147.0,186.0,14.0,51.0,18.0,1.0,1.0,84.0,10.0,4.0,2.0,0.0,0.0,32.0,3.0,3.0,78.0,73.0,6.0,2.0,4.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
20110301.0,56.0,5000.0,42.0,1.0,140000.0,75000.0,82.0,769.0,318.0,270.0,380.0,12.0,159.0,21.0,0.0,0.0,100.0,999.0,7.0,8.0,21.0,0.0,10.0,0.0,0.0,13.0,61.0,3.0,1.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20100501.0,75.0,2900.0,17.0,1.0,70500.0,10000.0,89.0,708.0,208.0,197.0,288.0,3.0,131.0,23.0,6.0,4.0,89.0,21.0,6.0,5.0,27.0,2.0,48.0,4.0,4.0,24.0,48.0,8.0,3.0,2.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100301.0,27.0,7417.0,19.0,1.0,104500.0,15000.0,85.0,652.0,217.0,176.0,102.0,4.0,56.0,5.0,4.0,3.0,38.0,11.0,4.0,3.0,13.0,1.0,38.0,0.0,0.0,16.0,81.0,1.0,4.0,0.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111201.0,33.0,3813.0,45.0,1.0,165000.0,75000.0,90.0,768.0,294.0,262.0,188.0,15.0,79.0,25.0,1.0,0.0,96.0,81.0,6.0,5.0,29.0,0.0,31.0,0.0,0.0,3.0,74.0,1.0,1.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20100701.0,50.0,4677.0,25.0,1.0,220000.0,70000.0,100.0,721.0,284.0,253.0,222.0,2.0,80.0,34.0,0.0,0.0,97.0,30.0,6.0,6.0,36.0,3.0,22.0,4.0,4.0,6.0,62.0,6.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
20100501.0,39.0,6410.0,21.0,2.0,84000.0,16800.0,100.0,720.0,243.0,201.0,195.0,2.0,64.0,36.0,0.0,0.0,100.0,999.0,7.0,8.0,27.0,5.0,29.0,2.0,2.0,54.0,79.0,9.0,6.0,2.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
20100601.0,51.0,4900.0,44.0,1.0,141934.0,39000.0,99.0,652.0,228.0,189.0,143.0,2.0,40.0,6.0,1.0,1.0,100.0,999.0,6.0,8.0,18.0,3.0,43.0,1.0,1.0,68.0,78.0,2.0,3.0,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
20120201.0,37.0,5250.0,29.0,2.0,117152.0,15000.0,85.0,642.0,223.0,239.0,171.0,8.0,78.0,40.0,0.0,0.0,93.0,7.0,4.0,6.0,42.0,1.0,24.0,0.0,0.0,49.0,68.0,7.0,3.0,2.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20100601.0,36.0,5583.0,17.0,1.0,87360.0,23046.0,100.0,799.0,304.0,288.0,190.0,3.0,94.0,15.0,0.0,0.0,100.0,999.0,7.0,8.0,15.0,1.0,27.0,1.0,1.0,3.0,74.0,1.0,1.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,40.0,4583.0,31.0,1.0,117636.0,37000.0,98.0,673.0,243.0,203.0,159.0,14.0,88.0,14.0,1.0,1.0,87.0,25.0,6.0,2.0,16.0,0.0,20.0,0.0,0.0,68.0,23.0,5.0,2.0,2.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
20100701.0,39.0,9958.0,44.0,1.0,455000.0,20000.0,61.0,606.0,192.0,192.0,236.0,2.0,92.0,52.0,5.0,3.0,83.0,3.0,3.0,2.0,64.0,4.0,25.0,4.0,4.0,16.0,94.0,4.0,6.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20100501.0,44.0,10833.0,14.0,2.0,164000.0,27000.0,97.0,795.0,271.0,261.0,291.0,64.0,154.0,32.0,0.0,0.0,100.0,999.0,7.0,8.0,35.0,0.0,23.0,4.0,3.0,1.0,74.0,2.0,2.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20101101.0,45.0,6375.0,52.0,1.0,367000.0,91500.0,90.0,703.0,246.0,246.0,226.0,8.0,80.0,26.0,0.0,0.0,96.0,36.0,6.0,6.0,27.0,3.0,26.0,0.0,0.0,44.0,78.0,4.0,3.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20100401.0,48.0,16667.0,13.0,2.0,291280.0,9000.0,79.0,660.0,198.0,198.0,199.0,17.0,83.0,9.0,5.0,5.0,100.0,999.0,6.0,8.0,9.0,0.0,56.0,0.0,0.0,88.0,77.0,3.0,2.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110101.0,55.0,4542.0,27.0,2.0,100386.0,50000.0,64.0,800.0,285.0,267.0,332.0,6.0,121.0,7.0,0.0,0.0,100.0,999.0,7.0,8.0,11.0,1.0,0.0,0.0,0.0,14.0,74.0,3.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
20100601.0,66.0,4167.0,18.0,1.0,145045.0,50000.0,34.0,741.0,255.0,273.0,235.0,2.0,105.0,67.0,0.0,0.0,100.0,999.0,7.0,8.0,47.0,4.0,3.0,1.0,1.0,9.0,13.0,11.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
20110501.0,46.0,7602.0,41.0,2.0,220000.0,60000.0,95.0,723.0,267.0,243.0,181.0,5.0,52.0,29.0,0.0,0.0,100.0,999.0,7.0,8.0,29.0,2.0,55.0,1.0,1.0,46.0,74.0,7.0,1.0,2.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110401.0,36.0,0.0,3.0,1.0,0.0,15000.0,90.0,699.0,0.0,189.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20111201.0,60.0,10417.0,54.0,2.0,902882.0,50000.0,56.0,776.0,297.0,297.0,422.0,15.0,140.0,25.0,0.0,0.0,96.0,40.0,6.0,6.0,26.0,0.0,15.0,0.0,0.0,6.0,21.0,1.0,3.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20100501.0,44.0,8334.0,9.0,2.0,370150.0,50000.0,14.0,772.0,303.0,269.0,293.0,6.0,94.0,40.0,0.0,0.0,100.0,999.0,7.0,8.0,42.0,3.0,14.0,0.0,0.0,4.0,74.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100801.0,40.0,17001.0,18.0,2.0,311000.0,42500.0,100.0,732.0,270.0,252.0,220.0,9.0,86.0,41.0,0.0,0.0,100.0,999.0,7.0,8.0,41.0,1.0,20.0,2.0,2.0,5.0,74.0,4.0,2.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20101001.0,26.0,3383.0,20.0,2.0,77000.0,15000.0,93.0,653.0,227.0,165.0,50.0,13.0,25.0,10.0,0.0,0.0,100.0,999.0,7.0,8.0,10.0,0.0,60.0,5.0,5.0,76.0,72.0,3.0,2.0,1.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,48.0,5178.0,33.0,2.0,180000.0,34450.0,96.0,782.0,299.0,253.0,112.0,5.0,67.0,22.0,0.0,0.0,100.0,999.0,7.0,8.0,22.0,2.0,55.0,0.0,0.0,3.0,92.0,1.0,3.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20100501.0,54.0,0.0,28.0,1.0,0.0,41500.0,72.0,699.0,0.0,196.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,39.0,6021.0,17.0,2.0,98626.0,29000.0,75.0,789.0,299.0,292.0,208.0,3.0,80.0,20.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,3.0,25.0,0.0,0.0,8.0,74.0,3.0,2.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20100401.0,47.0,11208.0,19.0,2.0,127490.0,74000.0,90.0,772.0,305.0,290.0,315.0,11.0,120.0,19.0,0.0,0.0,100.0,999.0,7.0,8.0,19.0,1.0,21.0,0.0,0.0,2.0,57.0,4.0,2.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20110101.0,36.0,7000.0,20.0,1.0,221298.0,15000.0,79.0,656.0,228.0,166.0,221.0,2.0,15.0,6.0,0.0,0.0,100.0,999.0,7.0,8.0,15.0,3.0,29.0,1.0,1.0,74.0,81.0,4.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
20100401.0,34.0,10833.0,31.0,2.0,245000.0,48500.0,98.0,772.0,292.0,283.0,192.0,2.0,86.0,25.0,0.0,0.0,100.0,999.0,7.0,8.0,29.0,2.0,41.0,1.0,1.0,28.0,68.0,2.0,3.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20110401.0,42.0,14270.0,14.0,2.0,207400.0,50000.0,96.0,743.0,304.0,259.0,255.0,24.0,106.0,15.0,0.0,0.0,93.0,70.0,6.0,6.0,15.0,0.0,47.0,1.0,1.0,0.0,36.0,1.0,4.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101201.0,36.0,7250.0,28.0,2.0,195000.0,50000.0,100.0,718.0,290.0,240.0,108.0,1.0,60.0,37.0,0.0,0.0,97.0,16.0,6.0,6.0,39.0,2.0,18.0,0.0,0.0,12.0,74.0,6.0,2.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100601.0,44.0,3857.0,48.0,2.0,155716.0,50000.0,90.0,757.0,291.0,269.0,161.0,7.0,77.0,58.0,0.0,0.0,98.0,70.0,6.0,6.0,58.0,2.0,12.0,1.0,1.0,6.0,64.0,4.0,3.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20110401.0,43.0,8333.0,41.0,2.0,325000.0,53000.0,90.0,752.0,273.0,253.0,194.0,11.0,91.0,17.0,0.0,0.0,100.0,999.0,7.0,8.0,17.0,1.0,41.0,2.0,2.0,79.0,50.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20110901.0,32.0,20833.0,4.0,2.0,146352.0,60000.0,41.0,700.0,254.0,213.0,88.0,8.0,70.0,19.0,2.0,2.0,95.0,49.0,6.0,2.0,20.0,1.0,10.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20111101.0,29.0,7500.0,34.0,1.0,201797.0,15000.0,93.0,714.0,251.0,216.0,63.0,4.0,41.0,12.0,0.0,0.0,100.0,999.0,7.0,8.0,12.0,3.0,42.0,3.0,3.0,26.0,80.0,3.0,3.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20100701.0,37.0,4290.0,22.0,1.0,120000.0,6000.0,90.0,703.0,239.0,226.0,162.0,2.0,54.0,15.0,0.0,0.0,95.0,64.0,6.0,6.0,14.0,8.0,21.0,1.0,1.0,40.0,57.0,10.0,2.0,1.0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,41.0,8267.0,28.0,2.0,225000.0,55000.0,100.0,624.0,181.0,215.0,142.0,10.0,56.0,31.0,0.0,0.0,94.0,3.0,4.0,6.0,32.0,1.0,50.0,2.0,2.0,76.0,49.0,3.0,2.0,2.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20100401.0,43.0,5809.0,13.0,1.0,75001.0,17000.0,100.0,606.0,213.0,161.0,152.0,9.0,43.0,31.0,0.0,0.0,97.0,12.0,6.0,6.0,43.0,3.0,32.0,12.0,12.0,92.0,74.0,7.0,1.0,7.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20110401.0,72.0,4583.0,36.0,1.0,179520.0,50000.0,90.0,752.0,250.0,252.0,391.0,11.0,102.0,22.0,0.0,0.0,100.0,999.0,7.0,8.0,34.0,1.0,9.0,0.0,0.0,20.0,74.0,5.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
20100801.0,55.0,3730.0,28.0,1.0,98000.0,21000.0,100.0,701.0,281.0,218.0,256.0,4.0,48.0,21.0,0.0,0.0,95.0,31.0,6.0,6.0,22.0,2.0,32.0,1.0,1.0,34.0,89.0,3.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,38.0,8534.0,65.0,1.0,200000.0,35000.0,70.0,643.0,214.0,231.0,170.0,8.0,78.0,53.0,1.0,1.0,100.0,999.0,6.0,8.0,58.0,5.0,24.0,2.0,2.0,39.0,90.0,3.0,4.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20110101.0,67.0,7096.0,20.0,2.0,160000.0,28000.0,87.0,761.0,277.0,251.0,182.0,18.0,89.0,8.0,0.0,0.0,100.0,999.0,7.0,8.0,8.0,0.0,13.0,4.0,4.0,28.0,74.0,1.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,67.0,5667.0,18.0,2.0,121011.0,15000.0,85.0,790.0,255.0,267.0,392.0,7.0,85.0,23.0,0.0,0.0,100.0,999.0,7.0,8.0,76.0,2.0,25.0,0.0,0.0,7.0,74.0,3.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
20100801.0,50.0,2750.0,37.0,1.0,173000.0,20000.0,51.0,687.0,213.0,202.0,341.0,26.0,107.0,17.0,3.0,3.0,75.0,6.0,0.0,2.0,20.0,0.0,10.0,2.0,1.0,9.0,74.0,3.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20100301.0,33.0,6042.0,20.0,2.0,122210.0,15000.0,92.0,650.0,247.0,221.0,148.0,12.0,93.0,14.0,1.0,0.0,67.0,7.0,4.0,5.0,15.0,0.0,47.0,1.0,1.0,73.0,34.0,3.0,2.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,42.0,4333.0,45.0,2.0,134000.0,25000.0,92.0,669.0,252.0,213.0,210.0,5.0,74.0,31.0,1.0,1.0,97.0,70.0,6.0,6.0,34.0,3.0,67.0,1.0,1.0,30.0,90.0,3.0,2.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20120101.0,43.0,79608.0,11.0,1.0,570000.0,125000.0,87.0,744.0,279.0,279.0,268.0,3.0,96.0,41.0,0.0,0.0,98.0,46.0,6.0,6.0,41.0,1.0,41.0,5.0,5.0,7.0,83.0,2.0,5.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20110101.0,38.0,30343.0,16.0,2.0,520000.0,150000.0,82.0,783.0,258.0,254.0,186.0,24.0,108.0,29.0,0.0,0.0,100.0,999.0,7.0,8.0,0.0,0.0,41.0,5.0,5.0,5.0,63.0,3.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
20101001.0,61.0,1309.0,40.0,1.0,131648.0,35000.0,27.0,614.0,251.0,206.0,314.0,9.0,111.0,16.0,0.0,0.0,94.0,3.0,4.0,6.0,17.0,2.0,18.0,0.0,0.0,78.0,96.0,6.0,1.0,3.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110701.0,52.0,16667.0,11.0,1.0,201804.0,50000.0,78.0,696.0,284.0,223.0,266.0,2.0,62.0,21.0,0.0,0.0,91.0,5.0,4.0,6.0,22.0,3.0,23.0,0.0,0.0,17.0,97.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20100601.0,30.0,6325.0,23.0,2.0,75000.0,37000.0,100.0,759.0,252.0,223.0,100.0,3.0,37.0,9.0,0.0,0.0,100.0,999.0,7.0,8.0,9.0,3.0,22.0,1.0,1.0,0.0,99.0,3.0,1.0,0.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20110201.0,57.0,0.0,28.0,2.0,0.0,17000.0,100.0,699.0,0.0,189.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110801.0,34.0,8333.0,21.0,2.0,170000.0,40000.0,100.0,675.0,246.0,215.0,182.0,2.0,63.0,31.0,0.0,0.0,88.0,14.0,6.0,6.0,32.0,3.0,44.0,2.0,2.0,50.0,59.0,5.0,4.0,2.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110701.0,65.0,2250.0,21.0,1.0,43000.0,15000.0,67.0,743.0,296.0,242.0,108.0,6.0,48.0,18.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,4.0,60.0,0.0,0.0,9.0,50.0,1.0,4.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101101.0,49.0,20833.0,31.0,1.0,327866.0,50000.0,98.0,641.0,210.0,222.0,234.0,5.0,86.0,20.0,0.0,0.0,68.0,2.0,4.0,6.0,25.0,2.0,68.0,0.0,0.0,91.0,53.0,3.0,6.0,2.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20100801.0,84.0,3864.0,36.0,1.0,289179.0,75000.0,26.0,746.0,275.0,257.0,338.0,36.0,186.0,7.0,0.0,0.0,100.0,999.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,65.0,74.0,2.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20110801.0,36.0,4375.0,21.0,2.0,47850.0,47850.0,100.0,709.0,243.0,243.0,195.0,27.0,86.0,19.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,0.0,40.0,0.0,0.0,76.0,45.0,6.0,1.0,4.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20110801.0,77.0,0.0,28.0,2.0,0.0,70000.0,69.0,699.0,0.0,184.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
20110501.0,32.0,3083.0,27.0,1.0,80672.0,16870.0,100.0,673.0,208.0,182.0,106.0,3.0,44.0,15.0,1.0,1.0,88.0,7.0,4.0,2.0,17.0,1.0,38.0,5.0,5.0,0.0,85.0,1.0,4.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,40.0,8333.0,28.0,2.0,246000.0,35000.0,77.0,708.0,295.0,253.0,190.0,18.0,88.0,28.0,0.0,0.0,89.0,12.0,6.0,6.0,28.0,0.0,39.0,3.0,3.0,21.0,62.0,3.0,2.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101001.0,31.0,10833.0,24.0,1.0,353241.0,50000.0,82.0,694.0,237.0,237.0,155.0,1.0,71.0,24.0,0.0,0.0,100.0,999.0,7.0,8.0,25.0,3.0,32.0,3.0,3.0,54.0,74.0,3.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
